id,names,terminals,description,switch,num_terminals,is_switched
ConnectivityNode{410819-cn},[],"[Terminal{70284-410819}, Terminal{70285-410819}, Terminal{17736531-410819}]",,None,3,False
ConnectivityNode{282697-cn},[],"[Terminal{29227635-282697}, Terminal{147638-282697}, Terminal{147637-282697}, Terminal{657771-282697}]",,None,4,False
ConnectivityNode{643604-cn},[],"[Terminal{29633075-643604}, Terminal{603405-643604}, Terminal{603404-643604}]",,None,3,False
ConnectivityNode{643632-cn},[],"[Terminal{203139-643632}, Terminal{656903-643632}, Terminal{603452-643632}]",,Disconnector{203139},3,True
ConnectivityNode{250812-cn},[],"[Terminal{204331-250812}, Terminal{580081-250812}, Terminal{654269-250812}, Terminal{571330-250812}, Terminal{143510-250812}, Terminal{571328-250812}, Terminal{357400-250812}, Terminal{580079-250812}]",,Disconnector{204331},8,True
ConnectivityNode{620674-cn},[],"[Terminal{571289-620674}, Terminal{18010600-620674}]",,None,2,False
ConnectivityNode{83271-cn},[],"[Terminal{213843-83271}, Terminal{249182-83271}]",,Fuse{249182},2,True
ConnectivityNode{66256-cn},[],"[Terminal{10408806-66256}, Terminal{211976-66256}, Terminal{211975-66256}, Terminal{211978-66256}]",,None,4,False
ConnectivityNode{232668-cn},[],"[Terminal{529127-232668}, Terminal{18007713-232668}, Terminal{144701-232668}]",,None,3,False
ConnectivityNode{598366-cn},[],"[Terminal{18518507-598366}, Terminal{145101-598366}]",,None,2,False
ConnectivityNode{13061-cn},[],"[Terminal{259521-13061}, Terminal{26231-13061}]",,Fuse{259521},2,True
ConnectivityNode{244281-cn},[],"[Terminal{545626-244281}, Terminal{568131-244281}, Terminal{567637-244281}, Terminal{568132-244281}]",,None,4,False
ConnectivityNode{82647-cn},[],[Terminal{49004-82647}],,Disconnector{49004},1,True
ConnectivityNode{410016-cn},[],"[Terminal{17356061-410016}, Terminal{321252-410016}]",,None,2,False
ConnectivityNode{620699-cn},[],"[Terminal{571312-620699}, Terminal{601673-620699}, Terminal{727698-620699}]",,Disconnector{727698},3,True
ConnectivityNode{317923-cn},[],"[Terminal{212772-317923}, Terminal{212773-317923}, Terminal{212774-317923}]",,None,3,False
ConnectivityNode{62159-cn},[],"[Terminal{47941-62159}, Terminal{21359246-62159}]",,Fuse{47941},2,True
ConnectivityNode{633175-cn},[],"[Terminal{17337471-633175}, Terminal{157629-633175}]",,None,2,False
ConnectivityNode{618247-cn},[],"[Terminal{18007994-618247}, Terminal{568947-618247}]",,None,2,False
ConnectivityNode{84936-cn},[],[Terminal{255217-84936}],,Disconnector{255217},1,True
ConnectivityNode{586459-cn},[],"[Terminal{17337866-586459}, Terminal{531983-586459}]",,None,2,False
ConnectivityNode{170692-cn},[],"[Terminal{18702547-170692}, Terminal{104838-170692}]",,None,2,False
ConnectivityNode{164088-cn},[],"[Terminal{35212758-164088}, Terminal{412537-164088}]",,None,2,False
ConnectivityNode{250716-cn},[],"[Terminal{579908-250716}, Terminal{580867-250716}, Terminal{660041-250716}, Terminal{582009-250716}, Terminal{660040-250716}, Terminal{29218004-250716}, Terminal{582007-250716}]",,None,7,False
ConnectivityNode{633112-cn},[],"[Terminal{18400718-633112}, Terminal{583261-633112}]",,None,2,False
ConnectivityNode{2339-cn},[],"[Terminal{136972-2339}, Terminal{11115-2339}]",,None,2,False
ConnectivityNode{62029-cn},[],"[Terminal{251550-62029}, Terminal{21004722-62029}]",,Fuse{251550},2,True
ConnectivityNode{616823-cn},[],"[Terminal{567637-616823}, Terminal{17348328-616823}]",,None,2,False
ConnectivityNode{53942-cn},[],"[Terminal{235597-53942}, Terminal{5987-53942}]",,None,2,False
ConnectivityNode{392227-cn},[],"[Terminal{728411-392227}, Terminal{302399-392227}]",,Fuse{728411},2,True
ConnectivityNode{681429-cn},[],"[Terminal{18004549-681429}, Terminal{182241-681429}]",,None,2,False
ConnectivityNode{384092-cn},[],"[Terminal{294151-384092}, Terminal{294152-384092}, Terminal{22132834-384092}]",,None,3,False
ConnectivityNode{82247-cn},[],"[Terminal{255153-82247}, Terminal{245904-82247}]",,Disconnector{255153},2,True
ConnectivityNode{681456-cn},[],"[Terminal{17341143-681456}, Terminal{658922-681456}]",,None,2,False
ConnectivityNode{283319-cn},[],"[Terminal{28456454-283319}, Terminal{659363-283319}, Terminal{731888-283319}]",,Disconnector{731888},3,True
ConnectivityNode{260140-cn},[],"[Terminal{35513428-260140}, Terminal{603398-260140}]",,None,2,False
ConnectivityNode{233207-cn},[],"[Terminal{14411825-233207}, Terminal{642468-233207}, Terminal{545810-233207}]",,None,3,False
ConnectivityNode{308910-cn},[],"[Terminal{727914-308910}, Terminal{660035-308910}, Terminal{535423-308910}, Terminal{31388268-308910}]",,Disconnector{727914},4,True
ConnectivityNode{335750-cn},[],"[Terminal{232763-335750}, Terminal{40061-335750}, Terminal{21018142-335750}]",,None,3,False
ConnectivityNode{80887-cn},[],"[Terminal{242663-80887}, Terminal{242662-80887}, Terminal{22691298-80887}, Terminal{40192-80887}]",,None,4,False
ConnectivityNode{598367-cn},[],"[Terminal{14440358-598367}, Terminal{642536-598367}, Terminal{642537-598367}, Terminal{145102-598367}]",,None,4,False
ConnectivityNode{398390-cn},[],"[Terminal{18010870-398390}, Terminal{65736-398390}]",,None,2,False
ConnectivityNode{250811-cn},[],"[Terminal{580078-250811}, Terminal{18004633-250811}]",,None,2,False
ConnectivityNode{39992-cn},[],"[Terminal{729724-39992}, Terminal{19488-39992}]",,Fuse{729724},2,True
ConnectivityNode{397958-cn},[],"[Terminal{18497242-397958}, Terminal{308115-397958}]",,None,2,False
ConnectivityNode{575196-cn},[],"[Terminal{668524-575196}, Terminal{185316-575196}, Terminal{185317-575196}, Terminal{667448-575196}, Terminal{163538-575196}, Terminal{163537-575196}, Terminal{520048-575196}, Terminal{185318-575196}, Terminal{553702-575196}]",,None,9,False
ConnectivityNode{219587-cn},[],"[Terminal{17355811-219587}, Terminal{519183-219587}]",,None,2,False
ConnectivityNode{279095-cn},[],"[Terminal{164095-279095}, Terminal{204792-279095}, Terminal{20545621-279095}, Terminal{202678-279095}, Terminal{648801-279095}]",,Disconnector{204792},5,True
ConnectivityNode{496133-cn},[],"[Terminal{96911-496133}, Terminal{18551676-496133}, Terminal{428995-496133}]",,None,3,False
ConnectivityNode{383287-cn},[],"[Terminal{18276855-383287}, Terminal{293415-383287}]",,None,2,False
ConnectivityNode{164096-cn},[],"[Terminal{99858-164096}, Terminal{20983495-164096}, Terminal{412548-164096}]",,None,3,False
ConnectivityNode{228410-cn},[],"[Terminal{536300-228410}, Terminal{545811-228410}, Terminal{14411810-228410}, Terminal{642468-228410}, Terminal{545812-228410}]",,None,5,False
ConnectivityNode{109554-cn},[],"[Terminal{302283-109554}, Terminal{14420159-109554}, Terminal{636409-109554}]",,None,3,False
ConnectivityNode{290570-cn},[],"[Terminal{677059-290570}, Terminal{17339252-290570}]",,None,2,False
ConnectivityNode{677013-cn},[],"[Terminal{653107-677013}, Terminal{729598-677013}]",,Fuse{729598},2,True
ConnectivityNode{70331-cn},[],"[Terminal{729626-70331}, Terminal{220538-70331}, Terminal{220537-70331}]",,Fuse{729626},3,True
ConnectivityNode{599192-cn},[],"[Terminal{18007407-599192}, Terminal{546887-599192}]",,None,2,False
ConnectivityNode{607124-cn},[],"[Terminal{17341089-607124}, Terminal{555384-607124}]",,None,2,False
ConnectivityNode{643606-cn},[],"[Terminal{709059-643606}, Terminal{603408-643606}]",,None,2,False
ConnectivityNode{62180-cn},[],"[Terminal{21456896-62180}, Terminal{714407-62180}, Terminal{10476329-62180}]",,Disconnector{714407},3,True
ConnectivityNode{229420-cn},[],"[Terminal{17356974-229420}, Terminal{538442-229420}]",,None,2,False
ConnectivityNode{599750-cn},[],"[Terminal{18002585-599750}, Terminal{547446-599750}]",,None,2,False
ConnectivityNode{592128-cn},[],"[Terminal{18010804-592128}, Terminal{539168-592128}]",,None,2,False
ConnectivityNode{369774-cn},[],"[Terminal{281129-369774}, Terminal{281131-369774}, Terminal{281130-369774}, Terminal{281133-369774}, Terminal{19050182-369774}]",,None,5,False
ConnectivityNode{250813-cn},[],"[Terminal{580079-250813}, Terminal{18004639-250813}]",,None,2,False
ConnectivityNode{591296-cn},[],"[Terminal{17346299-591296}, Terminal{538398-591296}]",,None,2,False
ConnectivityNode{213530-cn},[],"[Terminal{507523-213530}, Terminal{36702166-213530}, Terminal{501238-213530}, Terminal{507524-213530}]",,None,4,False
ConnectivityNode{587787-cn},[],"[Terminal{141085-587787}, Terminal{541367-587787}, Terminal{541368-587787}, Terminal{665669-587787}]",,None,4,False
ConnectivityNode{144830-cn},[],"[Terminal{20780878-144830}, Terminal{364791-144830}, Terminal{482185-144830}, Terminal{99857-144830}]",,None,4,False
ConnectivityNode{371800-cn},[],"[Terminal{283133-371800}, Terminal{15713857-371800}, Terminal{36566768-371800}]",,None,3,False
ConnectivityNode{328589-cn},[],"[Terminal{33527123-328589}, Terminal{734846-328589}, Terminal{224885-328589}, Terminal{224886-328589}]",,Fuse{734846},4,True
ConnectivityNode{225966-cn},[],"[Terminal{531299-225966}, Terminal{17350102-225966}]",,None,2,False
ConnectivityNode{228095-cn},[],"[Terminal{15706348-228095}, Terminal{535620-228095}]",,None,2,False
ConnectivityNode{177039-cn},[],"[Terminal{14438632-177039}, Terminal{583332-177039}, Terminal{437519-177039}, Terminal{583333-177039}]",,None,4,False
ConnectivityNode{64311-cn},[],"[Terminal{258415-64311}, Terminal{33755505-64311}]",,Fuse{258415},2,True
ConnectivityNode{344918-cn},[],"[Terminal{246962-344918}, Terminal{247080-344918}]",,None,2,False
ConnectivityNode{620641-cn},[],"[Terminal{18007563-620641}, Terminal{571258-620641}]",,None,2,False
ConnectivityNode{40535-cn},[],"[Terminal{19767-40535}, Terminal{255446-40535}]",,Disconnector{255446},2,True
ConnectivityNode{1582-cn},[],"[Terminal{202162-1582}, Terminal{10048-1582}]",,Disconnector{202162},2,True
ConnectivityNode{598369-cn},[],"[Terminal{17348070-598369}, Terminal{545984-598369}]",,None,2,False
ConnectivityNode{226825-cn},[],"[Terminal{550220-226825}, Terminal{14404047-226825}, Terminal{550219-226825}, Terminal{140886-226825}]",,None,4,False
ConnectivityNode{598210-cn},[],"[Terminal{145038-598210}, Terminal{18277137-598210}]",,None,2,False
ConnectivityNode{679633-cn},[],"[Terminal{181517-679633}, Terminal{17338778-679633}]",,None,2,False
ConnectivityNode{168459-cn},[],"[Terminal{103366-168459}, Terminal{21858356-168459}, Terminal{103365-168459}]",,None,3,False
ConnectivityNode{226319-cn},[],"[Terminal{531987-226319}, Terminal{17337765-226319}]",,None,2,False
ConnectivityNode{643100-cn},[],"[Terminal{163795-643100}, Terminal{17348226-643100}]",,None,2,False
ConnectivityNode{235824-cn},[],"[Terminal{444654-235824}, Terminal{196253-235824}, Terminal{687146-235824}, Terminal{36365894-235824}, Terminal{550856-235824}, Terminal{637228-235824}, Terminal{545195-235824}, Terminal{637229-235824}]",,None,8,False
ConnectivityNode{483899-cn},[],"[Terminal{415152-483899}, Terminal{35638518-483899}]",,None,2,False
ConnectivityNode{674403-cn},[],"[Terminal{179277-674403}, Terminal{18009350-674403}]",,None,2,False
ConnectivityNode{47965-cn},[],"[Terminal{23629-47965}, Terminal{258320-47965}]",,Disconnector{258320},2,True
ConnectivityNode{40534-cn},[],"[Terminal{40108-40534}, Terminal{19767-40534}]",,None,2,False
ConnectivityNode{691228-cn},[],"[Terminal{670783-691228}, Terminal{727729-691228}]",,Disconnector{727729},2,True
ConnectivityNode{393184-cn},[],"[Terminal{357041-393184}, Terminal{19179554-393184}, Terminal{303399-393184}]",,None,3,False
ConnectivityNode{632837-cn},[],"[Terminal{582960-632837}, Terminal{17337501-632837}]",,None,2,False
ConnectivityNode{44144-cn},[],"[Terminal{4374-44144}, Terminal{204793-44144}]",,Disconnector{204793},2,True
ConnectivityNode{486486-cn},[],"[Terminal{102458-486486}, Terminal{21564450-486486}]",,None,2,False
ConnectivityNode{483961-cn},[],"[Terminal{415238-483961}, Terminal{18694183-483961}, Terminal{415237-483961}]",,None,3,False
ConnectivityNode{8185-cn},[],"[Terminal{19361-8185}, Terminal{47851-8185}]",,Fuse{47851},2,True
ConnectivityNode{245452-cn},[],"[Terminal{581463-245452}, Terminal{570238-245452}, Terminal{139397-245452}]",,None,3,False
ConnectivityNode{608911-cn},[],"[Terminal{18514985-608911}, Terminal{557443-608911}]",,None,2,False
ConnectivityNode{611309-cn},[],"[Terminal{18004055-611309}, Terminal{560216-611309}]",,None,2,False
ConnectivityNode{274680-cn},[],"[Terminal{174957-274680}, Terminal{636619-274680}, Terminal{645602-274680}]",,None,3,False
ConnectivityNode{544918-cn},[],"[Terminal{33753720-544918}, Terminal{485502-544918}]",,None,2,False
ConnectivityNode{1605-cn},[],"[Terminal{399336-1605}, Terminal{10086-1605}]",,None,2,False
ConnectivityNode{600972-cn},[],[Terminal{721403-600972}],,Disconnector{721403},1,True
ConnectivityNode{321637-cn},[],"[Terminal{216999-321637}, Terminal{46487-321637}]",,Disconnector{46487},2,True
ConnectivityNode{16872-cn},[],"[Terminal{32081523-16872}, Terminal{48790-16872}]",,Fuse{48790},2,True
ConnectivityNode{224705-cn},[],"[Terminal{531285-224705}, Terminal{549462-224705}, Terminal{709058-224705}, Terminal{529165-224705}, Terminal{153415-224705}]",,None,5,False
ConnectivityNode{534973-cn},[],"[Terminal{476025-534973}, Terminal{473766-534973}, Terminal{32905543-534973}]",,None,3,False
ConnectivityNode{679599-cn},[],"[Terminal{656623-679599}, Terminal{17341065-679599}]",,None,2,False
ConnectivityNode{95275-cn},[],"[Terminal{293416-95275}, Terminal{275418-95275}, Terminal{19229913-95275}, Terminal{370853-95275}, Terminal{370852-95275}, Terminal{293417-95275}, Terminal{370854-95275}]",,None,7,False
ConnectivityNode{62530-cn},[],"[Terminal{729654-62530}, Terminal{22182241-62530}, Terminal{20958787-62530}]",,Disconnector{729654},3,True
ConnectivityNode{586809-cn},[],"[Terminal{532392-586809}, Terminal{18007107-586809}]",,None,2,False
ConnectivityNode{611308-cn},[],"[Terminal{579934-611308}, Terminal{560216-611308}, Terminal{659361-611308}, Terminal{659360-611308}, Terminal{579933-611308}]",,None,5,False
ConnectivityNode{66257-cn},[],"[Terminal{32744-66257}, Terminal{248266-66257}]",,Disconnector{248266},2,True
ConnectivityNode{548387-cn},[],"[Terminal{34168102-548387}, Terminal{126350-548387}, Terminal{128333-548387}]",,None,3,False
ConnectivityNode{41820-cn},[],"[Terminal{20440-41820}, Terminal{730820-41820}]",,Fuse{730820},2,True
ConnectivityNode{317922-cn},[],"[Terminal{248713-317922}, Terminal{212772-317922}]",,Fuse{248713},2,True
ConnectivityNode{99227-cn},[],"[Terminal{282757-99227}, Terminal{282756-99227}, Terminal{19053870-99227}, Terminal{282858-99227}]",,None,4,False
ConnectivityNode{486484-cn},[],"[Terminal{21564456-486484}, Terminal{102456-486484}]",,None,2,False
ConnectivityNode{276891-cn},[],"[Terminal{642533-276891}, Terminal{59170-276891}, Terminal{642534-276891}]",,None,3,False
ConnectivityNode{250960-cn},[],"[Terminal{17340999-250960}, Terminal{580363-250960}]",,None,2,False
ConnectivityNode{567146-cn},[],[Terminal{737203-567146}],,Disconnector{737203},1,True
ConnectivityNode{344385-cn},[],"[Terminal{48237-344385}, Terminal{245830-344385}]",,Disconnector{48237},2,True
ConnectivityNode{95516-cn},[],"[Terminal{275853-95516}, Terminal{277811-95516}, Terminal{14408845-95516}, Terminal{277808-95516}]",,None,4,False
ConnectivityNode{244280-cn},[],"[Terminal{17355989-244280}, Terminal{568130-244280}]",,None,2,False
ConnectivityNode{598209-cn},[],"[Terminal{545812-598209}, Terminal{18501346-598209}]",,None,2,False
ConnectivityNode{159302-cn},[],"[Terminal{403434-159302}, Terminal{18390854-159302}]",,None,2,False
ConnectivityNode{574992-cn},[],"[Terminal{519738-574992}, Terminal{38058127-574992}, Terminal{519736-574992}, Terminal{519735-574992}]",,None,4,False
ConnectivityNode{164092-cn},[],"[Terminal{37423084-164092}, Terminal{412539-164092}]",,None,2,False
ConnectivityNode{62040-cn},[],"[Terminal{21016417-62040}, Terminal{10707145-62040}, Terminal{718401-62040}]",,Disconnector{718401},3,True
ConnectivityNode{2795-cn},[],"[Terminal{11766-2795}, Terminal{713606-2795}]",,Fuse{713606},2,True
ConnectivityNode{602236-cn},[],"[Terminal{146369-602236}, Terminal{17341239-602236}]",,None,2,False
ConnectivityNode{290511-cn},[],"[Terminal{676935-290511}, Terminal{17350354-290511}]",,None,2,False
ConnectivityNode{383299-cn},[],"[Terminal{18276951-383299}, Terminal{60694-383299}]",,None,2,False
ConnectivityNode{144847-cn},[],"[Terminal{370842-144847}, Terminal{18538169-144847}, Terminal{370843-144847}]",,None,3,False
ConnectivityNode{18769-cn},[],"[Terminal{718435-18769}, Terminal{210-18769}]",,Fuse{718435},2,True
ConnectivityNode{38391-cn},[],"[Terminal{403432-38391}, Terminal{18658-38391}, Terminal{403436-38391}]",,None,3,False
ConnectivityNode{599800-cn},[],"[Terminal{18008066-599800}, Terminal{547490-599800}]",,None,2,False
ConnectivityNode{552364-cn},[],"[Terminal{35503091-552364}, Terminal{511731-552364}, Terminal{127844-552364}]",,None,3,False
ConnectivityNode{38382-cn},[],"[Terminal{18654-38382}, Terminal{232479-38382}]",,None,2,False
ConnectivityNode{228409-cn},[],"[Terminal{14411815-228409}, Terminal{141973-228409}, Terminal{145038-228409}, Terminal{536300-228409}]",,None,4,False
ConnectivityNode{704556-cn},[],"[Terminal{18007551-704556}, Terminal{687347-704556}]",,None,2,False
ConnectivityNode{260158-cn},[],"[Terminal{164101-260158}, Terminal{539168-260158}, Terminal{654594-260158}]",,None,3,False
ConnectivityNode{327404-cn},[],"[Terminal{206158-327404}, Terminal{223645-327404}, Terminal{223646-327404}, Terminal{30930230-327404}]",,Fuse{206158},4,True
ConnectivityNode{336020-cn},[],"[Terminal{40193-336020}, Terminal{255996-336020}, Terminal{245924-336020}, Terminal{22691315-336020}]",,Disconnector{255996},4,True
ConnectivityNode{110593-cn},[],"[Terminal{304327-110593}, Terminal{18291762-110593}, Terminal{304326-110593}]",,None,3,False
ConnectivityNode{603743-cn},[],"[Terminal{18007797-603743}, Terminal{551605-603743}]",,None,2,False
ConnectivityNode{298195-cn},[],"[Terminal{28631369-298195}, Terminal{695961-298195}]",,None,2,False
ConnectivityNode{323592-cn},[],"[Terminal{35364-323592}, Terminal{720358-323592}, Terminal{35363-323592}]",,Fuse{720358},3,True
ConnectivityNode{72587-cn},[],"[Terminal{224921-72587}, Terminal{37278-72587}, Terminal{224922-72587}]",,None,3,False
ConnectivityNode{619254-cn},[],"[Terminal{17338802-619254}, Terminal{152975-619254}]",,None,2,False
ConnectivityNode{328739-cn},[],"[Terminal{33687048-328739}, Terminal{37326-328739}, Terminal{206759-328739}]",,Fuse{206759},3,True
ConnectivityNode{99228-cn},[],"[Terminal{318068-99228}, Terminal{299928-99228}, Terminal{282858-99228}, Terminal{29218312-99228}, Terminal{318005-99228}, Terminal{299930-99228}, Terminal{637167-99228}, Terminal{637168-99228}, Terminal{164106-99228}, Terminal{156533-99228}, Terminal{178902-99228}]",,None,11,False
ConnectivityNode{46561-cn},[],"[Terminal{399338-46561}, Terminal{302174-46561}, Terminal{22906-46561}]",,None,3,False
ConnectivityNode{578099-cn},[],"[Terminal{18011090-578099}, Terminal{523605-578099}]",,None,2,False
ConnectivityNode{105936-cn},[],"[Terminal{295269-105936}, Terminal{18400760-105936}]",,None,2,False
ConnectivityNode{74089-cn},[],"[Terminal{227835-74089}, Terminal{38890349-74089}, Terminal{227836-74089}, Terminal{38315-74089}]",,None,4,False
ConnectivityNode{503664-cn},[],"[Terminal{17337549-503664}, Terminal{437520-503664}]",,None,2,False
ConnectivityNode{438425-cn},[],"[Terminal{80331-438425}, Terminal{202604-438425}]",,Disconnector{202604},2,True
ConnectivityNode{389557-cn},[],"[Terminal{299649-389557}, Terminal{17348118-389557}]",,None,2,False
ConnectivityNode{276473-cn},[],"[Terminal{571283-276473}, Terminal{580091-276473}, Terminal{580090-276473}, Terminal{532394-276473}, Terminal{641453-276473}, Terminal{29218719-276473}, Terminal{641452-276473}]",,None,7,False
ConnectivityNode{522081-cn},[],"[Terminal{458774-522081}, Terminal{458773-522081}, Terminal{32433787-522081}]",,None,3,False
ConnectivityNode{231480-cn},[],"[Terminal{706721-231480}, Terminal{695960-231480}, Terminal{737796-231480}, Terminal{37048461-231480}, Terminal{542328-231480}]",,Disconnector{737796},5,True
ConnectivityNode{81843-cn},[],"[Terminal{245262-81843}, Terminal{11164089-81843}, Terminal{231890-81843}, Terminal{244929-81843}]",,None,4,False
ConnectivityNode{95517-cn},[],"[Terminal{277287-95517}, Terminal{14408840-95517}, Terminal{275853-95517}, Terminal{277284-95517}]",,None,4,False
ConnectivityNode{246003-cn},[],"[Terminal{18003953-246003}, Terminal{153450-246003}]",,None,2,False
ConnectivityNode{62132-cn},[],"[Terminal{21206047-62132}, Terminal{10440655-62132}, Terminal{713608-62132}]",,Disconnector{713608},3,True
ConnectivityNode{630091-cn},[],"[Terminal{18004579-630091}, Terminal{580084-630091}]",,None,2,False
ConnectivityNode{539066-cn},[],"[Terminal{580437-539066}, Terminal{478580-539066}, Terminal{603449-539066}, Terminal{603450-539066}, Terminal{580062-539066}, Terminal{29507907-539066}, Terminal{580063-539066}]",,None,7,False
ConnectivityNode{702970-cn},[],"[Terminal{14438053-702970}, Terminal{190598-702970}, Terminal{190599-702970}]",,None,3,False
ConnectivityNode{33719-cn},[],"[Terminal{400616-33719}, Terminal{16230-33719}]",,None,2,False
ConnectivityNode{397954-cn},[],"[Terminal{19089825-397954}, Terminal{393490-397954}, Terminal{308112-397954}]",,None,3,False
ConnectivityNode{52962-cn},[],"[Terminal{26234-52962}, Terminal{737398-52962}]",,Fuse{737398},2,True
ConnectivityNode{250478-cn},[],"[Terminal{192522-250478}, Terminal{579479-250478}, Terminal{164206-250478}, Terminal{192523-250478}, Terminal{164208-250478}]",,None,5,False
ConnectivityNode{39991-cn},[],"[Terminal{653401-39991}, Terminal{19487-39991}]",,None,2,False
ConnectivityNode{336019-cn},[],"[Terminal{40194-336019}, Terminal{40192-336019}]",,None,2,False
ConnectivityNode{331228-cn},[],"[Terminal{227755-331228}, Terminal{260373-331228}]",,Breaker{260373},2,True
ConnectivityNode{2334-cn},[],"[Terminal{720300-2334}, Terminal{11112-2334}]",,Disconnector{720300},2,True
ConnectivityNode{603955-cn},[],"[Terminal{551825-603955}, Terminal{14440482-603955}, Terminal{551826-603955}]",,None,3,False
ConnectivityNode{389543-cn},[],"[Terminal{642541-389543}, Terminal{62781-389543}, Terminal{642540-389543}]",,None,3,False
ConnectivityNode{340194-cn},[],"[Terminal{42087-340194}, Terminal{244713-340194}]",,None,2,False
ConnectivityNode{82636-cn},[],"[Terminal{246932-82636}, Terminal{246930-82636}, Terminal{246931-82636}]",,None,3,False
ConnectivityNode{317930-cn},[],"[Terminal{10440706-317930}, Terminal{713605-317930}, Terminal{212778-317930}]",,Fuse{713605},3,True
ConnectivityNode{585754-cn},[],"[Terminal{531174-585754}, Terminal{17337771-585754}]",,None,2,False
ConnectivityNode{558853-cn},[],"[Terminal{36097979-558853}, Terminal{508978-558853}, Terminal{130277-558853}]",,None,3,False
ConnectivityNode{723988-cn},[],"[Terminal{18002549-723988}, Terminal{710083-723988}]",,None,2,False
ConnectivityNode{310644-cn},[],"[Terminal{224238-310644}, Terminal{32081613-310644}, Terminal{224239-310644}, Terminal{733982-310644}]",,Fuse{733982},4,True
ConnectivityNode{297710-cn},[],"[Terminal{694814-297710}, Terminal{18204176-297710}]",,None,2,False
ConnectivityNode{334928-cn},[],"[Terminal{43536-334928}, Terminal{235774-334928}]",,None,2,False
ConnectivityNode{233525-cn},[],"[Terminal{546437-233525}, Terminal{507039-233525}, Terminal{707912-233525}, Terminal{505793-233525}, Terminal{386516-233525}]",,None,5,False
ConnectivityNode{668962-cn},[],"[Terminal{653401-668962}, Terminal{653400-668962}, Terminal{636770-668962}]",,None,3,False
ConnectivityNode{669200-cn},[],"[Terminal{637165-669200}, Terminal{175136-669200}]",,None,2,False
ConnectivityNode{121860-cn},[],"[Terminal{326430-121860}, Terminal{16939991-121860}]",,None,2,False
ConnectivityNode{371804-cn},[],"[Terminal{283141-371804}, Terminal{637228-371804}, Terminal{580418-371804}, Terminal{580015-371804}, Terminal{29218059-371804}, Terminal{181848-371804}, Terminal{653400-371804}, Terminal{579424-371804}, Terminal{545194-371804}]",,None,9,False
ConnectivityNode{298621-cn},[],"[Terminal{602485-298621}, Terminal{29134343-298621}, Terminal{697049-298621}, Terminal{163799-298621}, Terminal{144200-298621}]",,None,5,False
ConnectivityNode{41829-cn},[],"[Terminal{465119-41829}, Terminal{20444-41829}, Terminal{425239-41829}]",,None,3,False
ConnectivityNode{21795-cn},[],[Terminal{720357-21795}],,Disconnector{720357},1,True
ConnectivityNode{282241-cn},[],"[Terminal{181514-282241}, Terminal{17338772-282241}]",,None,2,False
ConnectivityNode{373706-cn},[],"[Terminal{19701601-373706}, Terminal{284998-373706}]",,None,2,False
ConnectivityNode{481707-cn},[],"[Terminal{20983260-481707}, Terminal{412535-481707}, Terminal{412534-481707}]",,None,3,False
ConnectivityNode{236972-cn},[],"[Terminal{553101-236972}, Terminal{18008246-236972}]",,None,2,False
ConnectivityNode{238381-cn},[],"[Terminal{198933-238381}, Terminal{156570-238381}, Terminal{148300-238381}, Terminal{653240-238381}, Terminal{140292-238381}, Terminal{642544-238381}, Terminal{176913-238381}, Terminal{642551-238381}]",,None,8,False
ConnectivityNode{715455-cn},[],"[Terminal{18009524-715455}, Terminal{700124-715455}]",,None,2,False
ConnectivityNode{224703-cn},[],"[Terminal{38107287-224703}, Terminal{571193-224703}, Terminal{164091-224703}, Terminal{547446-224703}, Terminal{727703-224703}, Terminal{541926-224703}, Terminal{529164-224703}]",,Disconnector{727703},7,True
ConnectivityNode{394089-cn},[],"[Terminal{18397715-394089}, Terminal{64325-394089}]",,None,2,False
ConnectivityNode{585960-cn},[],"[Terminal{18293076-585960}, Terminal{570352-585960}, Terminal{527331-585960}]",,None,3,False
ConnectivityNode{570639-cn},[],"[Terminal{514184-570639}, Terminal{37187124-570639}]",,None,2,False
ConnectivityNode{328742-cn},[],"[Terminal{33687053-328742}, Terminal{225391-328742}, Terminal{225046-328742}]",,None,3,False
ConnectivityNode{311586-cn},[],"[Terminal{508014-311586}, Terminal{737204-311586}]",,Disconnector{737204},2,True
ConnectivityNode{630101-cn},[],"[Terminal{580096-630101}, Terminal{18007497-630101}]",,None,2,False
ConnectivityNode{226844-cn},[],"[Terminal{687836-226844}, Terminal{14440333-226844}, Terminal{533052-226844}, Terminal{533053-226844}, Terminal{557060-226844}]",,None,5,False
ConnectivityNode{279173-cn},[],[Terminal{648989-279173}],,None,1,False
ConnectivityNode{590197-cn},[],"[Terminal{18327500-590197}, Terminal{536998-590197}]",,None,2,False
ConnectivityNode{693342-cn},[],"[Terminal{673182-693342}, Terminal{18008270-693342}]",,None,2,False
ConnectivityNode{328736-cn},[],"[Terminal{37324-328736}, Terminal{48982-328736}]",,Disconnector{48982},2,True
ConnectivityNode{587839-cn},[],"[Terminal{533693-587839}, Terminal{18256249-587839}]",,None,2,False
ConnectivityNode{306244-cn},[],"[Terminal{219449-306244}, Terminal{202146-306244}]",,Disconnector{202146},2,True
ConnectivityNode{317927-cn},[],"[Terminal{10440604-317927}, Terminal{212776-317927}, Terminal{212775-317927}, Terminal{713607-317927}]",,Fuse{713607},4,True
ConnectivityNode{228783-cn},[],"[Terminal{142241-228783}, Terminal{18327494-228783}]",,None,2,False
